match_direction,score,pair_id,r1_session,r2_session,R1->R2,R2->R1,gap
trim_r1_to_r2,matched,29,TSAL20250809_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,0.3505751271645922,0.6470781216887569,0.2965029945241647
trim_r1_to_r2,matched,30,TSAL20250809_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,0.2105065565183712,0.4347635681329844,0.2242570116146132
trim_r1_to_r2,matched,31,TSAL20250810_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,0.2588190834616194,0.4446191761326737,0.1858000926710543
trim_r1_to_r2,matched,32,TSAL20250810_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,0.1275351481203753,0.3660559634278033,0.23852081530742797
trim_r1_to_r2,matched,33,TSAL20250810_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,0.1924221697394927,0.5843030852885871,0.39188091554909443
trim_r1_to_r2,matched,34,TSAL20250811_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,0.3727117498812358,0.5947712984509937,0.22205954856975796
trim_r1_to_r2,matched,35,TSAL20250811_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,0.3714033042772456,0.5156110317032557,0.14420772742601012
trim_r1_to_r2,matched,36,TSAL20250811_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,0.4166935715606404,0.4657298124628501,0.049036240902209705
trim_r1_to_r2,matched,37,TSAL20250812_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,0.2582598367486549,0.5985539448919022,0.3402941081432473
trim_r1_to_r2,matched,38,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,0.3913924216152583,0.6743329372297647,0.28294051561450645
trim_r1_to_r2,matched,39,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,0.4248035825549894,0.4442557720064959,0.019452189451506507
trim_r1_to_r2,matched,40,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,0.4442348886347542,0.5201304820173397,0.0758955933825855
trim_r1_to_r2,matched,41,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,0.4922166859111386,0.5052481534154207,0.013031467504282135
trim_r1_to_r2,matched,42,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,0.4482569277669474,0.212969850086503,-0.23528707768044443
