pair_id,r1_session,r2_session,r1_date,r2_date,n_repeats,random_forward_mean,random_reverse_mean,random_gap_mean,random_gap_sd,random_gap_q025,random_gap_q975,positive_gap_fraction,analysis_mode,target_mode,n_r1_allowed,n_r2_allowed,reference_forward,reference_reverse,reference_gap
1,TSAL20260609_0830_forgetAndForgetFree001,TSAL20260626_0830_forgetAndForgetFree001,20260609,20260626,50,0.4887619085943491,0.4445134997063265,-0.04424840888802259,0.10749079848114122,-0.21044457919523638,0.15505246775123915,0.36,fixed31,relative_position,40,76,0.4675283336178851,0.5198720152973247,0.052343681679439646
2,TSAL20260609_0830_forgetAndForgetFree001,TSAL20260627_0830_forgetAndForgetFree001,20260609,20260627,50,0.435442874962684,0.45793791163025765,0.02249503666757354,0.14826424513938372,-0.2580452420661544,0.285764437051971,0.54,fixed31,relative_position,40,81,0.47355605774023796,0.4812330108788719,0.007676953138633924
3,TSAL20260609_0830_forgetAndForgetFree001,TSAL20260628_0830_forgetAndForgetFree001,20260609,20260628,50,0.42407334338902464,0.6273570284821006,0.20328368509307604,0.09941114111147092,-0.024321714781904785,0.3803444429304989,0.94,fixed31,relative_position,40,93,0.3654145046528931,0.6753481781290395,0.30993367347614637
4,TSAL20260610_0830_forgetAndForgetFree001,TSAL20260626_0830_forgetAndForgetFree001,20260610,20260626,50,0.4630160064904479,0.3971388453041461,-0.06587716118630178,0.06756000982697827,-0.18674381174130444,0.037384779293127945,0.18,fixed31,relative_position,31,76,0.47239278947577135,0.3580823813606461,-0.11431040811512527
5,TSAL20260610_0830_forgetAndForgetFree001,TSAL20260627_0830_forgetAndForgetFree001,20260610,20260627,50,0.46969905017780816,0.49331826969351733,0.023619219515709045,0.0957696782799281,-0.1396407829951415,0.19025200868962075,0.58,fixed31,relative_position,31,81,0.43536614356369596,0.5046878373013182,0.0693216937376222
6,TSAL20260610_0830_forgetAndForgetFree001,TSAL20260628_0830_forgetAndForgetFree001,20260610,20260628,50,0.4118982581073125,0.602867651854726,0.19096939374741354,0.08134045830726501,0.028482495781860608,0.3171275667193232,1.0,fixed31,relative_position,31,93,0.25796727847058426,0.6129851054054072,0.3550178269348229
7,TSAL20260611_0830_forgetAndForgetFree001,TSAL20260626_0830_forgetAndForgetFree001,20260611,20260626,50,0.447686460969815,0.3548164739248808,-0.09286998704493418,0.08145109028422128,-0.2342461407989859,0.05875715470222238,0.06,fixed31,relative_position,93,76,0.38752564825859576,0.2562486041041331,-0.13127704415446267
8,TSAL20260611_0830_forgetAndForgetFree001,TSAL20260627_0830_forgetAndForgetFree001,20260611,20260627,50,0.49447308574864224,0.4446153462529752,-0.049857739495667006,0.1743923272424756,-0.3532360990363396,0.33471183874541377,0.36,fixed31,relative_position,93,81,0.561605653336963,0.44364048010903895,-0.11796517322792405
9,TSAL20260611_0830_forgetAndForgetFree001,TSAL20260628_0830_forgetAndForgetFree001,20260611,20260628,50,0.47931633186678446,0.5625565293834291,0.08324019751664484,0.11412315572664636,-0.12168535949372641,0.3321723360137979,0.76,fixed31,relative_position,93,93,0.44279375057766507,0.49997606543790896,0.05718231486024389
