pair_id,target_mode,match_direction,decoder_direction,r1_session,r2_session,r1_date,r2_date,train_session,test_session,n_trials_r1,n_trials_r2,n_trials_train,n_trials_test,anchor_pair_mean,anchor_pair_sd,selected_pair_mean,selected_anchor_z,baseline_corr,matched_corr,delta_corr
3,relative_position,trim_r1_to_r2,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,43,79,43,79,0.7607158166146287,0.1928133633696211,0.5759955122674215,-0.9580264620616588,0.2719677504932341,0.2719677504932341,0.0
3,relative_position,trim_r1_to_r2,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,43,79,79,43,0.7607158166146287,0.1928133633696211,0.5759955122674215,-0.9580264620616588,0.328566111424137,0.328566111424137,0.0
4,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,91,25,91,25,0.4763180550971735,0.1020649689390335,0.5757818531519279,0.9745145576262024,0.323586401167742,0.611432085333749,0.28784568416600703
4,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,25,25,91,0.4763180550971735,0.1020649689390335,0.5757818531519279,0.9745145576262024,0.5163413651412946,0.6086916184901184,0.09235025334882385
4,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,22,90,22,90,0.8688595485308579,0.2292151985642734,0.6435925862878025,-0.9827749802545886,0.323586401167742,0.12797740662472862,-0.1956089945430134
4,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,22,90,90,22,0.8688595485308579,0.2292151985642734,0.6435925862878025,-0.9827749802545886,0.5163413651412946,0.3626072053326277,-0.1537341598086669
5,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,91,32,91,32,0.4763180550971735,0.1020649689390335,0.5754127494349223,0.9708981971761632,0.2897759627235042,0.28097215219603877,-0.008803810527465428
5,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,32,32,91,0.4763180550971735,0.1020649689390335,0.5754127494349223,0.9708981971761632,0.628827283312907,0.5251530054969406,-0.1036742778159665
5,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,36,95,36,95,0.8623892010399029,0.2723742189970717,0.592010223431343,-0.9926746319976292,0.2897759627235042,0.172434588487468,-0.11734137423603619
5,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,36,95,95,36,0.8623892010399029,0.2723742189970717,0.592010223431343,-0.9926746319976292,0.628827283312907,0.3760609653812554,-0.25276631793165166
6,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,91,35,91,35,0.4763180550971735,0.1020649689390335,0.5771366874363097,0.987788791660322,0.3452437757590118,0.3449845443388383,-0.000259231420173478
6,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,35,35,91,0.4763180550971735,0.1020649689390335,0.5771366874363097,0.987788791660322,0.4736422377931756,0.3705977058841576,-0.10304453190901802
6,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,44,79,44,79,0.7607158166146287,0.1928133633696211,0.5691438739391887,-0.9935615422474562,0.3452437757590118,0.2074739017212642,-0.13776987403774757
6,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,44,79,79,44,0.7607158166146287,0.1928133633696211,0.5691438739391887,-0.9935615422474562,0.4736422377931756,0.5206635396399697,0.047021301846794095
7,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,49,75,49,0.6077533228298377,0.121740863948737,0.7273187204093728,0.9821303521378164,0.3810611238041329,0.3293512584972523,-0.0517098653068806
7,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,49,49,75,0.6077533228298377,0.121740863948737,0.7273187204093728,0.9821303521378164,0.3650361483540571,0.5284076835482907,0.16337153519423359
7,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,60,90,60,90,0.8688595485308579,0.2292151985642734,0.6401194624658479,-0.9979272207853608,0.3810611238041329,0.32618302215021083,-0.05487810165392204
7,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,60,90,90,60,0.8688595485308579,0.2292151985642734,0.6401194624658479,-0.9979272207853608,0.3650361483540571,0.5364353460361304,0.1713991976820733
8,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,61,75,61,0.6077533228298377,0.121740863948737,0.726947882782056,0.979084229288935,0.5167469251895925,0.4390793119841192,-0.07766761320547333
8,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,61,61,75,0.6077533228298377,0.121740863948737,0.726947882782056,0.979084229288935,0.4752120981605562,0.4940908046589541,0.0188787064983979
8,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,95,75,95,0.8623892010399029,0.2723742189970717,0.6077533228298377,-0.9348751109693048,0.5167469251895925,0.5167469251895925,0.0
8,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,95,95,75,0.8623892010399029,0.2723742189970717,0.6077533228298377,-0.9348751109693048,0.4752120981605562,0.47521209816055626,5.551115123125783e-17
9,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,73,75,73,0.6077533228298377,0.121740863948737,0.72523164525366,0.9649867646190712,0.5219515167822435,0.4154105837930899,-0.10654093298915357
9,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,73,73,75,0.6077533228298377,0.121740863948737,0.72523164525366,0.9649867646190712,0.3224964809689251,0.45473649501361024,0.13224001404468516
9,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,79,75,79,0.7607158166146287,0.1928133633696211,0.6077533228298377,-0.793318943830483,0.5219515167822435,0.5219515167822435,0.0
9,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,79,79,75,0.7607158166146287,0.1928133633696211,0.6077533228298377,-0.793318943830483,0.3224964809689251,0.32249648096892514,5.551115123125783e-17
10,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,32,75,32,0.5198903125972558,0.1103656915924912,0.6275878563774792,0.9758244815597258,0.2910786903312962,0.2018295367138315,-0.08924915361746469
10,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,32,32,75,0.5198903125972558,0.1103656915924912,0.6275878563774792,0.9758244815597258,0.5543433331476221,0.46684659635867054,-0.08749673678895153
10,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,26,90,26,90,0.8688595485308579,0.2292151985642734,0.6423997942272334,-0.9879787890248636,0.2910786903312962,0.11874384683904977,-0.17233484349224643
10,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,26,90,90,26,0.8688595485308579,0.2292151985642734,0.6423997942272334,-0.9879787890248636,0.5543433331476221,0.612627008388153,0.05828367524053091
11,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,43,75,43,0.5198903125972558,0.1103656915924912,0.6288024117800991,0.9868293091025504,0.2694132557873148,0.27127299147751666,0.0018597356902018691
11,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,43,43,75,0.5198903125972558,0.1103656915924912,0.6288024117800991,0.9868293091025504,0.5790025207904078,0.5627888724076666,-0.016213648382741197
11,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,43,95,43,95,0.8623892010399029,0.2723742189970717,0.5916741700460931,-0.9939084249259296,0.2694132557873148,0.31451938706928556,0.045106131281970774
11,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,43,95,95,43,0.8623892010399029,0.2723742189970717,0.5916741700460931,-0.9939084249259296,0.5790025207904078,0.5142549360088533,-0.06474758478155451
12,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,52,75,52,0.5198903125972558,0.1103656915924912,0.6288401796291824,0.9871715155304568,0.191698027394859,0.2455397613655458,0.05384173397068681
12,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,52,52,75,0.5198903125972558,0.1103656915924912,0.6288401796291824,0.9871715155304568,0.3077190105006544,0.4373441714767363,0.1296251609760819
12,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,52,79,52,79,0.7607158166146287,0.1928133633696211,0.5689553328934115,-0.9945393844596468,0.191698027394859,0.14953459182959514,-0.04216343556526386
12,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,52,79,79,52,0.7607158166146287,0.1928133633696211,0.5689553328934115,-0.9945393844596468,0.3077190105006544,0.4641338279543825,0.1564148174537281
13,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,70,41,70,41,0.5705521891726922,0.1191069450858308,0.6850235372621192,0.9610803803836678,0.3523813629450191,0.4641441079304817,0.11176274498546263
13,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,41,41,70,0.5705521891726922,0.1191069450858308,0.6850235372621192,0.9610803803836678,0.2214272234500103,0.49730722791413184,0.27588000446412153
13,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,42,90,42,90,0.8688595485308579,0.2292151985642734,0.6424707885751187,-0.9876690610996212,0.3523813629450191,0.31053124113904385,-0.04185012180597525
13,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,42,90,90,42,0.8688595485308579,0.2292151985642734,0.6424707885751187,-0.9876690610996212,0.2214272234500103,0.5172021228713899,0.2957748994213796
14,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,70,53,70,53,0.5705521891726922,0.1191069450858308,0.6883203731448867,0.9887600079687072,0.3223185595720496,0.36388776098391884,0.04156920141186926
14,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,53,53,70,0.5705521891726922,0.1191069450858308,0.6883203731448867,0.9887600079687072,0.500059900165977,0.41341382934572707,-0.08664607082024994
14,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,62,95,62,95,0.8623892010399029,0.2723742189970717,0.5908659932193189,-0.9968755810310488,0.3223185595720496,0.30951783591543847,-0.012800723656611113
14,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,62,95,95,62,0.8623892010399029,0.2723742189970717,0.5908659932193189,-0.9968755810310488,0.500059900165977,0.5852997195766245,0.08523981941064751
15,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,70,65,70,65,0.5705521891726922,0.1191069450858308,0.6871077489055665,0.9785790379300048,0.1957116061235301,0.42698703675912764,0.23127543063559752
15,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,65,65,70,0.5705521891726922,0.1191069450858308,0.6871077489055665,0.9785790379300048,0.489320928500592,0.575377316383066,0.086056387882474
15,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,70,79,70,79,0.7607158166146287,0.1928133633696211,0.5705521891726922,-0.9862575089123612,0.1957116061235301,0.1957116061235301,0.0
15,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,79,79,70,0.7607158166146287,0.1928133633696211,0.5705521891726922,-0.9862575089123612,0.489320928500592,0.48932092850059206,5.551115123125783e-17
16,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,78,70,78,70,0.6305229829874469,0.1729832889514481,0.8021921714254303,0.9924033094674618,0.4528358103191494,0.3965844900966863,-0.0562513202224631
16,relative_position,trim_r2_to_r1,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,70,70,78,0.6305229829874469,0.1729832889514481,0.8021921714254303,0.9924033094674618,0.559722075785693,0.3444677224907491,-0.2152543532949439
16,relative_position,trim_r1_to_r2,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,90,75,90,0.8688595485308579,0.2292151985642734,0.6404068684317205,-0.9966733512004784,0.4528358103191494,0.3554360884677565,-0.0973997218513929
16,relative_position,trim_r1_to_r2,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,75,90,90,75,0.8688595485308579,0.2292151985642734,0.6404068684317205,-0.9966733512004784,0.559722075785693,0.5419862421285182,-0.017735833657174793
17,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,78,84,78,84,0.6305229829874469,0.1729832889514481,0.8015695640713117,0.9888040753570888,0.2172137498707001,0.3602142211982177,0.14300047132751761
17,relative_position,trim_r2_to_r1,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,84,84,78,0.6305229829874469,0.1729832889514481,0.8015695640713117,0.9888040753570888,0.6630218735264818,0.6171819107815021,-0.0458399627449797
17,relative_position,trim_r1_to_r2,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,78,95,78,95,0.8623892010399029,0.2723742189970717,0.6305229829874469,-0.8512781382402008,0.2172137498707001,0.2172137498707001,0.0
17,relative_position,trim_r1_to_r2,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,95,95,78,0.8623892010399029,0.2723742189970717,0.6305229829874469,-0.8512781382402008,0.6630218735264818,0.6630218735264818,0.0
18,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250805,20250830,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,78,79,78,79,0.6305229829874469,0.1729832889514481,0.7607158166146287,0.7526324329728954,0.5074644050602943,0.5074644050602943,0.0
