pair_id,target_mode,match_direction,decoder_direction,r1_session,r2_session,r1_date,r2_date,train_session,test_session,n_trials_r1,n_trials_r2,n_trials_train,n_trials_test,anchor_pair_mean,anchor_pair_sd,selected_pair_mean,selected_anchor_z,baseline_corr,matched_corr,delta_corr
38,relative_position,trim_r2_to_r1,R1->R2,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250812,20250829,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,76,95,76,95,1.7866628573470291,1.6561844480185632,1.7066157425394444,-0.0483322463891943,0.3831458129686703,0.38314581296867034,5.551115123125783e-17
38,relative_position,trim_r2_to_r1,R2->R1,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250812,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250812_0830_staticAndStaticFree001,76,95,95,76,1.7866628573470291,1.6561844480185632,1.7066157425394444,-0.0483322463891943,0.576555652103907,0.576555652103907,0.0
38,relative_position,trim_r1_to_r2,R1->R2,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250812,20250829,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,76,95,76,95,1.7066157425394444,2.2314050140595474,1.7866628573470291,0.0358729653752802,0.3831458129686703,0.38314581296867034,5.551115123125783e-17
38,relative_position,trim_r1_to_r2,R2->R1,TSAL20250812_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250812,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250812_0830_staticAndStaticFree001,76,95,95,76,1.7066157425394444,2.2314050140595474,1.7866628573470291,0.0358729653752802,0.576555652103907,0.576555652103907,0.0
39,relative_position,trim_r2_to_r1,R1->R2,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250812,20250830,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,76,79,76,79,1.7866628573470291,1.6561844480185632,2.643647612482717,0.5174452375524798,0.4921715057673056,0.4921715057673056,0.0
39,relative_position,trim_r2_to_r1,R2->R1,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250812,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250812_0830_staticAndStaticFree001,76,79,79,76,1.7866628573470291,1.6561844480185632,2.643647612482717,0.5174452375524798,0.242043872565884,0.24204387256588403,2.7755575615628914e-17
39,relative_position,trim_r1_to_r2,R1->R2,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250812,20250830,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,76,79,76,79,2.643647612482717,5.80027316898679,1.7866628573470291,-0.147749033565843,0.4921715057673056,0.4921715057673056,0.0
39,relative_position,trim_r1_to_r2,R2->R1,TSAL20250812_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250812,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250812_0830_staticAndStaticFree001,76,79,79,76,2.643647612482717,5.80027316898679,1.7866628573470291,-0.147749033565843,0.242043872565884,0.24204387256588403,2.7755575615628914e-17
40,relative_position,trim_r2_to_r1,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250813,20250828,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,58,89,58,89,1.5388619372861965,1.4411597411646346,2.968565218392912,0.9920505272728056,0.4442348886347542,0.37801368199465196,-0.06622120664010223
40,relative_position,trim_r2_to_r1,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250813,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,89,89,58,1.5388619372861965,1.4411597411646346,2.968565218392912,0.9920505272728056,0.5201304820173397,0.5286955502218088,0.008565068204469117
40,relative_position,trim_r1_to_r2,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250813,20250828,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,58,90,58,90,3.26942463462021,3.5366641470935463,1.5388619372861965,-0.4893206211724122,0.4442348886347542,0.4442348886347542,0.0
40,relative_position,trim_r1_to_r2,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250813,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,90,90,58,3.26942463462021,3.5366641470935463,1.5388619372861965,-0.4893206211724122,0.5201304820173397,0.5201304820173397,0.0
41,relative_position,trim_r2_to_r1,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250813,20250829,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,58,95,58,95,1.5388619372861965,1.4411597411646346,1.7066157425394444,0.1164019507772831,0.4922166859111386,0.4922166859111386,0.0
41,relative_position,trim_r2_to_r1,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250813,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,95,95,58,1.5388619372861965,1.4411597411646346,1.7066157425394444,0.1164019507772831,0.5052481534154207,0.5052481534154207,0.0
41,relative_position,trim_r1_to_r2,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250813,20250829,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,58,95,58,95,1.7066157425394444,2.2314050140595474,1.5388619372861965,-0.0751785553031706,0.4922166859111386,0.4922166859111386,0.0
41,relative_position,trim_r1_to_r2,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250813,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,95,95,58,1.7066157425394444,2.2314050140595474,1.5388619372861965,-0.0751785553031706,0.5052481534154207,0.5052481534154207,0.0
42,relative_position,trim_r2_to_r1,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250813,20250830,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,58,79,58,79,1.5388619372861965,1.4411597411646346,2.643647612482717,0.7665948774725819,0.4482569277669474,0.4482569277669474,0.0
42,relative_position,trim_r2_to_r1,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250813,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,79,79,58,1.5388619372861965,1.4411597411646346,2.643647612482717,0.7665948774725819,0.212969850086503,0.21296985008650304,5.551115123125783e-17
42,relative_position,trim_r1_to_r2,R1->R2,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250813,20250830,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,58,79,58,79,2.643647612482717,5.80027316898679,1.5388619372861965,-0.1904713179895816,0.4482569277669474,0.4482569277669474,0.0
42,relative_position,trim_r1_to_r2,R2->R1,TSAL20250813_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250813,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250813_0830_staticAndStaticFree001,58,79,79,58,2.643647612482717,5.80027316898679,1.5388619372861965,-0.1904713179895816,0.212969850086503,0.21296985008650304,5.551115123125783e-17
